,product_id,product_name,product_category,product_price,color_name,product_fit,product_pieces,product_department,product_model,price_per_pieces,cotton_sheel,elastomultiester_sheel,lyocell_sheel,polyester_sheel,rayon_sheel,spandex_sheel,cotton_pck_lining,polyester_pck_lining,size_number_cm,size_model,start_scrapy,end_scrapy
10,1008549001,regular_jeans,jeans,24.99,light_denim_blue,regular,1,men,regular,24.99,0.98,0.0,0.0,0.0,0.0,0.02,0.35,0.65,180,33/32,2023-02-18 05:06:17,2023-02-18 05:07:39
11,1024256003,slim_jeans,jeans,24.99,light_denim_blue,slim,1,men,slim,24.99,0.99,0.0,0.0,0.0,0.0,0.01,0.35,0.65,180,33/32,2023-02-18 05:06:17,2023-02-18 05:07:39
12,0985159004,skinny_jeans,jeans,24.99,light_denim_blue,skinny,1,men,skinny,24.99,0.99,0.0,0.0,0.0,0.0,0.01,1.0,0.0,187,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
13,1121156002,relaxed_jeans,jeans,44.99,beige,relaxed,1,men,relaxed,44.99,0.89,0.0,0.0,0.0,0.11,0.0,1.0,0.0,187,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
14,1119482005,loose_jeans,jeans,44.99,dark_denim_blue,loose,1,men,loose,44.99,1.0,0.0,0.0,0.0,0.0,0.0,0.35,0.65,188,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
15,0875105036,relaxed_jeans,jeans,39.99,light_denim_blue,relaxed,1,men,relaxed,39.99,1.0,0.0,0.0,0.0,0.0,0.0,0.35,0.65,187,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
16,1130139003,loose_bootcut_jeans,jeans,44.99,light_denim_blue,loose,1,men,loose,44.99,1.0,0.0,0.0,0.0,0.0,0.0,0.35,0.65,,,2023-02-18 05:06:17,2023-02-18 05:07:39
17,0875105041,relaxed_jeans,jeans,39.99,denim_gray,relaxed,1,men,relaxed,39.99,1.0,0.0,0.0,0.0,0.0,0.0,0.35,0.65,187,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
18,1121155001,regular_bootcut_jeans,jeans,44.99,black,regular,1,men,regular,44.99,0.9,0.0,0.0,0.0,0.09,0.01,1.0,0.0,187,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
19,1119482003,loose_jeans,jeans,44.99,cream,loose,1,men,loose,44.99,1.0,0.0,0.0,0.0,0.0,0.0,0.35,0.65,187,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
20,1121156001,relaxed_jeans,jeans,44.99,dark_denim_blue,relaxed,1,men,relaxed,44.99,0.89,0.0,0.0,0.0,0.11,0.0,1.0,0.0,187,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
21,1121155003,regular_bootcut_jeans,jeans,44.99,denim_blue,regular,1,men,regular,44.99,0.9,0.0,0.0,0.0,0.09,0.01,1.0,0.0,187,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
22,0690449036,skinny_jeans,jeans,39.99,black,skinny,1,men,ripped,39.99,0.98,0.0,0.0,0.0,0.0,0.02,0.0,0.0,187,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
23,0690449062,skinny_jeans,jeans,39.99,light_denim_blue,skinny,1,men,ripped,39.99,0.98,0.0,0.0,0.0,0.0,0.02,0.35,0.65,187,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
24,0979945029,loose_jeans,jeans,39.99,denim_blue,loose,1,men,loose,39.99,1.0,0.0,0.0,0.0,0.0,0.0,0.35,0.65,180,38/32,2023-02-18 05:06:17,2023-02-18 05:07:39
25,0938875008,slim_tapered_jeans,jeans,39.99,denim_blue,slim,1,men,slim,39.99,0.99,0.0,0.0,0.0,0.0,0.01,1.0,0.0,187,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
26,1024256004,slim_jeans,jeans,24.99,denim_blue,slim,1,men,slim,24.99,0.99,0.0,0.0,0.0,0.0,0.01,0.35,0.65,,,2023-02-18 05:06:17,2023-02-18 05:07:39
27,1153653002,relaxed_denim_joggers,trousers,34.99,gray_denim,relaxed,1,men,joggers,34.99,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,186,M,2023-02-18 05:06:17,2023-02-18 05:07:39
28,0979945002,loose_jeans,jeans,39.99,denim_blue,loose,1,men,loose,39.99,1.0,0.0,0.0,0.0,0.0,0.0,0.35,0.65,185,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
29,0985159007,skinny_jeans,jeans,24.99,denim_blue,skinny,1,men,skinny,24.99,0.99,0.0,0.0,0.0,0.0,0.01,0.35,0.65,,,2023-02-18 05:06:17,2023-02-18 05:07:39
30,0985159008,skinny_jeans,jeans,24.99,dark_gray,skinny,1,men,skinny,24.99,0.99,0.0,0.0,0.0,0.0,0.01,0.35,0.65,180,33/32,2023-02-18 05:06:17,2023-02-18 05:07:39
31,0690449059,skinny_jeans,jeans,39.99,denim_blue,skinny,1,men,ripped,39.99,0.98,0.0,0.0,0.0,0.0,0.02,0.35,0.65,185,38/32,2023-02-18 05:06:17,2023-02-18 05:07:39
32,1024256005,slim_jeans,jeans,24.99,dark_blue,slim,1,men,slim,24.99,0.99,0.0,0.0,0.0,0.0,0.01,0.35,0.65,183,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
33,1008549005,regular_jeans,jeans,24.99,dark_denim_blue,regular,1,men,regular,24.99,0.99,0.0,0.0,0.0,0.0,0.01,1.0,0.0,,,2023-02-18 05:06:17,2023-02-18 05:07:39
34,0690449067,skinny_jeans,jeans,39.99,denim_blue,skinny,1,men,ripped,39.99,0.98,0.0,0.0,0.0,0.0,0.02,0.35,0.65,185,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
35,0979945028,loose_jeans,jeans,39.99,pale_denim_blue,loose,1,men,loose,39.99,1.0,0.0,0.0,0.0,0.0,0.0,0.35,0.65,,,2023-02-18 05:06:17,2023-02-18 05:07:39
36,0938875007,slim_tapered_jeans,jeans,39.99,black,slim,1,men,slim,39.99,0.99,0.0,0.0,0.0,0.0,0.01,1.0,0.0,,,2023-02-18 05:06:17,2023-02-18 05:07:39
37,0690449022,skinny_jeans,jeans,39.99,black_trashed,skinny,1,men,ripped,39.99,0.98,0.0,0.0,0.0,0.0,0.02,0.0,1.0,187,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
38,0690449051,skinny_jeans,jeans,39.99,gray,skinny,1,men,ripped,39.99,0.98,0.0,0.0,0.0,0.0,0.02,0.0,0.0,187,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
39,1153653003,relaxed_denim_joggers,trousers,34.99,light_denim_blue,relaxed,1,men,joggers,34.99,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,187,M,2023-02-18 05:06:17,2023-02-18 05:07:39
40,1024711017,slim_jeans,jeans,34.99,light_denim_blue,slim,1,men,slim,34.99,0.99,0.0,0.0,0.0,0.0,0.01,1.0,0.0,180,33/32,2023-02-18 05:06:17,2023-02-18 05:07:39
41,0979945022,loose_jeans,jeans,39.99,light_purple,loose,1,men,loose,39.99,1.0,0.0,0.0,0.0,0.0,0.0,0.35,0.65,186,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
42,0979945024,loose_jeans,jeans,39.99,pale_denim_blue,loose,1,men,loose,39.99,1.0,0.0,0.0,0.0,0.0,0.0,0.35,0.65,185,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
43,1153385002,2pack_slim_jeans,jeans,49.99,dark_denim_blue_black,slim,2,men,slim,24.995,0.99,0.0,0.0,0.0,0.0,0.01,1.0,0.0,,,2023-02-18 05:06:17,2023-02-18 05:07:39
44,1008549004,regular_jeans,jeans,24.99,dark_blue,regular,1,men,regular,24.99,0.99,0.0,0.0,0.0,0.0,0.01,0.37,0.63,183,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
45,1100162005,essentials_no_2_the_jeans,jeans,39.99,denim_blue,regular,1,men,regular,39.99,0.99,0.0,0.0,0.0,0.0,0.01,0.35,0.65,185,32/32,2023-02-18 05:06:17,2023-02-18 05:07:39
46,1153653001,relaxed_denim_joggers,trousers,34.99,denim_blue,relaxed,1,men,joggers,34.99,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,187,M,2023-02-18 05:06:17,2023-02-18 05:07:39
47,1024711009,slim_jeans,jeans,34.99,dark_blue,slim,1,men,slim,34.99,0.99,0.0,0.0,0.0,0.0,0.01,0.35,0.65,187,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
48,1096385002,loose_jeans,jeans,29.99,dark_denim_blue,loose,1,men,loose,29.99,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,2023-02-18 05:06:17,2023-02-18 05:07:39
49,1008110019,freefit_slim_jeans,jeans,49.99,black,slim,1,men,slim,49.99,0.9,0.08,0.0,0.0,0.0,0.02,0.2,0.8,187,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
50,0811993037,regular_jeans,jeans,34.99,dark_blue,regular,1,men,regular,34.99,0.99,0.0,0.0,0.0,0.0,0.01,0.0,0.0,183,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
51,1100162003,essentials_no_2_the_jeans,jeans,39.99,denim_gray,regular,1,men,regular,39.99,0.99,0.0,0.0,0.0,0.0,0.01,0.35,0.65,187,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
52,1008110001,freefit_slim_jeans,jeans,49.99,dark_denim_blue,slim,1,men,slim,49.99,0.9,0.08,0.0,0.0,0.0,0.02,0.2,0.8,180,33/32,2023-02-18 05:06:17,2023-02-18 05:07:39
53,0979945023,loose_jeans,jeans,39.99,olive_green,loose,1,men,loose,39.99,1.0,0.0,0.0,0.0,0.0,0.0,0.35,0.65,,,2023-02-18 05:06:17,2023-02-18 05:07:39
54,1100162004,essentials_no_2_the_jeans,jeans,39.99,white,regular,1,men,regular,39.99,0.99,0.0,0.0,0.0,0.0,0.01,1.0,0.0,,,2023-02-18 05:06:17,2023-02-18 05:07:39
55,1008110013,freefit_slim_jeans,jeans,49.99,dark_gray,slim,1,men,slim,49.99,0.9,0.08,0.0,0.0,0.0,0.02,0.2,0.8,187,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
56,1024711014,slim_jeans,jeans,34.99,black,slim,1,men,slim,34.99,0.98,0.0,0.0,0.0,0.0,0.02,0.35,0.65,180,33/32,2023-02-18 05:06:17,2023-02-18 05:07:39
57,1013317002,hybrid_regular_tapered_joggers,jeans,39.99,denim_blue,regular,1,men,joggers,39.99,0.78,0.0,0.0,0.21,0.0,0.01,0.0,0.0,,,2023-02-18 05:06:17,2023-02-18 05:07:39
58,1008110015,freefit_slim_jeans,jeans,49.99,light_denim_blue,slim,1,men,slim,49.99,0.9,0.08,0.0,0.0,0.0,0.02,0.2,0.8,187,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
59,1008549002,regular_jeans,jeans,24.99,denim_blue,regular,1,men,regular,24.99,0.99,0.0,0.0,0.0,0.0,0.01,0.35,0.65,185,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
60,1024711006,slim_jeans,jeans,34.99,dark_denim_blue,slim,1,men,slim,34.99,0.99,0.0,0.0,0.0,0.0,0.01,0.0,0.0,183,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
61,1153385001,2pack_slim_jeans,jeans,49.99,denim_blue_black,slim,2,men,slim,24.995,0.99,0.0,0.0,0.0,0.0,0.01,1.0,0.0,190,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
62,1096385001,loose_jeans,jeans,29.99,black,loose,1,men,loose,29.99,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,183,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
63,1132148002,slim_flared_jeans,jeans,44.99,black,slim,1,men,slim,44.99,0.98,0.0,0.0,0.0,0.0,0.02,0.35,0.65,180,33/32,2023-02-18 05:06:17,2023-02-18 05:07:39
64,0811993040,regular_jeans,jeans,34.99,black,regular,1,men,regular,34.99,0.98,0.0,0.0,0.0,0.0,0.02,0.0,0.0,180,33/32,2023-02-18 05:06:17,2023-02-18 05:07:39
65,1008110006,freefit_slim_jeans,jeans,49.99,denim_blue,slim,1,men,slim,49.99,0.89,0.09,0.0,0.0,0.0,0.02,0.2,0.8,183,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
66,0875105018,relaxed_jeans,jeans,39.99,pale_denim_blue,relaxed,1,men,relaxed,39.99,1.0,0.0,0.0,0.0,0.0,0.0,0.35,0.65,187,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
67,1114023003,loose_jeans,jeans,44.99,cream,loose,1,men,loose,44.99,1.0,0.0,0.0,0.0,0.0,0.0,0.35,0.65,183,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
68,1100162002,essentials_no_2_the_jeans,jeans,39.99,denim_blue,regular,1,men,regular,39.99,0.99,0.0,0.0,0.0,0.0,0.01,0.35,0.65,189,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
69,1024711008,slim_jeans,jeans,34.99,dark_denim_gray,slim,1,men,slim,34.99,0.99,0.0,0.0,0.0,0.0,0.01,0.2,0.8,190,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
70,0938875002,slim_tapered_jeans,jeans,39.99,white,slim,1,men,slim,39.99,0.99,0.0,0.0,0.0,0.0,0.01,1.0,0.0,189,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
71,0690449043,skinny_jeans,jeans,39.99,light_denim_blue_trashed,skinny,1,men,ripped,39.99,0.98,0.0,0.0,0.0,0.0,0.02,0.35,0.65,183,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
72,1004199002,skinny_crop_jeans,jeans,29.99,black,skinny,1,men,skinny,29.99,0.99,0.0,0.0,0.0,0.0,0.01,0.0,0.0,,,2023-02-18 05:06:17,2023-02-18 05:07:39
73,1138619003,regular_jeans,jeans,44.99,light_denim_blue,regular,1,men,straight,44.99,0.99,0.0,0.0,0.0,0.0,0.01,0.2,0.8,187,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
74,1024256002,slim_jeans,jeans,24.99,light_denim_blue,slim,1,men,slim,24.99,0.99,0.0,0.0,0.0,0.0,0.01,0.35,0.65,,,2023-02-18 05:06:17,2023-02-18 05:07:39
75,1024711001,slim_jeans,jeans,34.99,black,slim,1,men,slim,34.99,0.98,0.0,0.0,0.0,0.0,0.02,1.0,0.0,187,33/32,2023-02-18 05:06:17,2023-02-18 05:07:39
76,1004199001,skinny_crop_jeans,jeans,29.99,light_denim_blue,skinny,1,men,skinny,29.99,0.99,0.0,0.0,0.0,0.0,0.01,0.0,0.0,185,31,2023-02-18 05:06:17,2023-02-18 05:07:39
77,1130139001,loose_bootcut_jeans,jeans,44.99,black_gray_checked,loose,1,men,loose,44.99,1.0,0.0,0.0,0.0,0.0,0.0,0.35,0.65,186,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
78,0811993050,regular_jeans,jeans,34.99,pale_denim_gray,regular,1,men,regular,34.99,0.99,0.0,0.0,0.0,0.0,0.01,1.0,0.0,187,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
79,1142955003,regular_crop_jeans,jeans,34.99,black,regular,1,men,straight,34.99,0.98,0.0,0.0,0.0,0.0,0.02,0.35,0.65,186,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
80,0979945031,loose_jeans,jeans,39.99,white,loose,1,men,loose,39.99,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,180,38/32,2023-02-18 05:06:17,2023-02-18 05:07:39
81,1071707001,relaxed_jeans,jeans,29.99,black,relaxed,1,men,relaxed,29.99,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,183,32/32,2023-02-18 05:06:17,2023-02-18 05:07:39
82,0690449064,skinny_jeans,jeans,39.99,black_patterned,skinny,1,men,ripped,39.99,0.98,0.0,0.0,0.0,0.0,0.02,0.35,0.65,,,2023-02-18 05:06:17,2023-02-18 05:07:39
83,0811993048,regular_jeans,jeans,34.99,dark_blue,regular,1,men,regular,34.99,0.98,0.0,0.0,0.0,0.0,0.02,0.35,0.65,180,33/32,2023-02-18 05:06:17,2023-02-18 05:07:39
84,0811993036,regular_jeans,jeans,34.99,blue,regular,1,men,regular,34.99,0.99,0.0,0.0,0.0,0.0,0.01,0.0,0.0,187,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
85,1132148001,slim_flared_jeans,jeans,44.99,dark_denim_blue,slim,1,men,slim,44.99,0.99,0.0,0.0,0.0,0.0,0.01,0.2,0.8,,,2023-02-18 05:06:17,2023-02-18 05:07:39
86,1071707002,relaxed_jeans,jeans,29.99,light_denim_blue,relaxed,1,men,relaxed,29.99,1.0,0.0,0.0,0.0,0.0,0.0,0.35,0.65,184,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
87,0811993034,regular_jeans,jeans,34.99,pale_denim_blue,regular,1,men,regular,34.99,0.99,0.0,0.0,0.0,0.0,0.01,0.0,0.0,180,33/32,2023-02-18 05:06:17,2023-02-18 05:07:39
88,1142955001,regular_crop_jeans,jeans,34.99,light_denim_blue,regular,1,men,straight,34.99,0.99,0.0,0.0,0.0,0.0,0.01,0.2,0.8,186,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
89,1024711002,slim_jeans,jeans,34.99,light_denim_blue,slim,1,men,slim,34.99,0.99,0.0,0.0,0.0,0.0,0.01,1.0,0.0,187,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
90,0811993044,regular_jeans,jeans,34.99,dark_denim_blue,regular,1,men,regular,34.99,0.99,0.0,0.0,0.0,0.0,0.01,1.0,0.0,183,32/32,2023-02-18 05:06:17,2023-02-18 05:07:39
91,1013317006,hybrid_regular_tapered_joggers,jeans,39.99,black,regular,1,men,joggers,39.99,0.79,0.0,0.0,0.2,0.0,0.01,0.0,0.0,185,M,2023-02-18 05:06:17,2023-02-18 05:07:39
92,0875105040,relaxed_jeans,jeans,39.99,denim_blue,relaxed,1,men,relaxed,39.99,1.0,0.0,0.0,0.0,0.0,0.0,0.35,0.65,180,33/32,2023-02-18 05:06:17,2023-02-18 05:07:39
93,1107750002,relaxed_worker_jeans,jeans,44.99,dark_denim_blue,relaxed,1,men,relaxed,44.99,1.0,0.0,0.0,0.0,0.0,0.0,0.35,0.65,,,2023-02-18 05:06:17,2023-02-18 05:07:39
94,1008110003,freefit_slim_jeans,jeans,49.99,light_denim_blue,slim,1,men,slim,49.99,0.89,0.09,0.0,0.0,0.0,0.02,0.2,0.8,182,32/32,2023-02-18 05:06:17,2023-02-18 05:07:39
95,1024711010,slim_jeans,jeans,34.99,denim_blue,slim,1,men,slim,34.99,0.99,0.0,0.0,0.0,0.0,0.01,0.2,0.8,180,33/32,2023-02-18 05:06:17,2023-02-18 05:07:39
96,0875105042,relaxed_jeans,jeans,39.99,dark_denim_blue,relaxed,1,men,relaxed,39.99,1.0,0.0,0.0,0.0,0.0,0.0,0.35,0.65,180,33/32,2023-02-18 05:06:17,2023-02-18 05:07:39
97,1071707003,relaxed_jeans,jeans,29.99,dark_denim_blue,relaxed,1,men,relaxed,29.99,1.0,0.0,0.0,0.0,0.0,0.0,0.35,0.65,182,32/32,2023-02-18 05:06:17,2023-02-18 05:07:39
98,1004199007,skinny_crop_jeans,jeans,29.99,denim_blue,skinny,1,men,skinny,29.99,0.98,0.0,0.0,0.0,0.0,0.02,0.35,0.65,,,2023-02-18 05:06:17,2023-02-18 05:07:39
99,0875105037,relaxed_jeans,jeans,39.99,black,relaxed,1,men,relaxed,39.99,1.0,0.0,0.0,0.0,0.0,0.0,0.35,0.65,187,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
100,1071707010,relaxed_jeans,jeans,29.99,denim_gray,relaxed,1,men,relaxed,29.99,1.0,0.0,0.0,0.0,0.0,0.0,0.35,0.65,183,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
101,0979945025,loose_jeans,jeans,39.99,purple,loose,1,men,loose,39.99,1.0,0.0,0.0,0.0,0.0,0.0,0.35,0.65,183,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
102,0811993057,regular_jeans,jeans,34.99,pale_denim_blue,regular,1,men,regular,34.99,0.99,0.0,0.0,0.0,0.0,0.01,1.0,0.0,186,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
103,1013317003,hybrid_regular_tapered_joggers,jeans,39.99,dark_denim_blue,regular,1,men,joggers,39.99,0.77,0.0,0.0,0.21,0.0,0.02,0.0,0.0,183,M,2023-02-18 05:06:17,2023-02-18 05:07:39
104,0875105024,relaxed_jeans,jeans,39.99,light_denim_blue,relaxed,1,men,relaxed,39.99,1.0,0.0,0.0,0.0,0.0,0.0,0.35,0.65,185,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
105,0875105017,relaxed_jeans,jeans,39.99,dark_denim_blue,relaxed,1,men,relaxed,39.99,1.0,0.0,0.0,0.0,0.0,0.0,0.35,0.65,185,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
106,1013317005,hybrid_regular_tapered_joggers,jeans,39.99,dark_gray,regular,1,men,joggers,39.99,0.79,0.0,0.0,0.19,0.0,0.02,0.0,0.0,185,M,2023-02-18 05:06:17,2023-02-18 05:07:39
107,0985197004,slim_jeans,jeans,19.99,dark_denim_blue,slim,1,men,slim,19.99,0.99,0.0,0.0,0.0,0.0,0.01,1.0,0.0,,,2023-02-18 05:06:17,2023-02-18 05:07:39
108,0875105023,relaxed_jeans,jeans,39.99,black,relaxed,1,men,relaxed,39.99,1.0,0.0,0.0,0.0,0.0,0.0,0.35,0.65,,,2023-02-18 05:06:17,2023-02-18 05:07:39
109,0993887001,hybrid_regular_jeans,jeans,39.99,denim_blue,regular,1,men,regular,39.99,0.77,0.0,0.0,0.21,0.0,0.02,0.0,0.0,187,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
110,1142955002,regular_crop_jeans,jeans,34.99,denim_blue,regular,1,men,straight,34.99,0.99,0.0,0.0,0.0,0.0,0.01,0.35,0.65,186,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
111,1074475002,loose_jeans,jeans,39.99,denim_blue,loose,1,men,loose,39.99,1.0,0.0,0.0,0.0,0.0,0.0,0.35,0.65,183,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
112,0985197006,slim_jeans,jeans,19.99,light_denim_blue,slim,1,men,slim,19.99,0.99,0.0,0.0,0.0,0.0,0.01,0.35,0.65,,,2023-02-18 05:06:17,2023-02-18 05:07:39
113,1114023001,loose_jeans,jeans,44.99,denim_blue,loose,1,men,loose,44.99,1.0,0.0,0.0,0.0,0.0,0.0,0.35,0.65,185,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
114,0875105029,relaxed_jeans,jeans,39.99,black,relaxed,1,men,relaxed,39.99,1.0,0.0,0.0,0.0,0.0,0.0,0.35,0.65,182,32/32,2023-02-18 05:06:17,2023-02-18 05:07:39
115,0811993053,regular_jeans,jeans,34.99,dark_denim_gray,regular,1,men,regular,34.99,0.98,0.0,0.0,0.0,0.0,0.02,0.35,0.65,180,33/32,2023-02-18 05:06:17,2023-02-18 05:07:39
116,1138619001,regular_jeans,jeans,44.99,black,regular,1,men,straight,44.99,0.99,0.0,0.0,0.0,0.0,0.01,0.2,0.8,186,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
117,1138619002,regular_jeans,jeans,44.99,denim_blue,regular,1,men,straight,44.99,0.99,0.0,0.0,0.0,0.0,0.01,0.35,0.65,187,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
118,0985197003,slim_jeans,jeans,19.99,denim_blue,slim,1,men,slim,19.99,0.99,0.0,0.0,0.0,0.0,0.01,0.35,0.65,,,2023-02-18 05:06:17,2023-02-18 05:07:39
119,0993887007,hybrid_regular_jeans,jeans,39.99,black_no_fade_black,regular,1,men,regular,39.99,0.8,0.0,0.0,0.19,0.0,0.01,0.0,0.0,,,2023-02-18 05:06:17,2023-02-18 05:07:39
120,1107750001,relaxed_worker_jeans,jeans,44.99,denim_blue,relaxed,1,men,relaxed,44.99,1.0,0.0,0.0,0.0,0.0,0.0,0.35,0.65,,,2023-02-18 05:06:17,2023-02-18 05:07:39
121,1018704003,relaxed_pullon_jeans,jeans,24.99,black,relaxed,1,men,relaxed,24.99,1.0,0.0,0.0,0.0,0.0,0.0,0.35,0.65,187,M,2023-02-18 05:06:17,2023-02-18 05:07:39
122,0811993039,regular_jeans,jeans,34.99,dark_denim_blue,regular,1,men,regular,34.99,0.98,0.0,0.0,0.0,0.0,0.02,0.0,0.0,,,2023-02-18 05:06:17,2023-02-18 05:07:39
123,0993887008,hybrid_regular_jeans,jeans,39.99,dark_gray,regular,1,men,regular,39.99,0.78,0.0,0.0,0.21,0.0,0.01,0.0,0.0,183,31/32,2023-02-18 05:06:17,2023-02-18 05:07:39
124,1071707008,relaxed_jeans,jeans,29.99,denim_blue,relaxed,1,men,relaxed,29.99,1.0,0.0,0.0,0.0,0.0,0.0,0.35,0.65,182,32/32,2023-02-18 05:06:17,2023-02-18 05:07:39
125,0927964001,regular_tapered_crop_jeans,jeans,19.99,denim_blue,regular,1,men,regular,19.99,1.0,0.0,0.0,0.0,0.0,0.0,0.35,0.65,185,31,2023-02-18 05:06:17,2023-02-18 05:07:39
